ID,Longitude,Latitude,CoastDist,MAT,Precip,JuMin,JuMax,JuMean,JaMin,JaMax,JaMean,TempR,GS32,GS28,PE,ET,Elevation,Texture,AWCAvg,Permeab,PM100,PM200,PM300,PM400,PM500,PM600,SolRad6,SolRad12,SolRad,QUDO,QUDO_BA
3015,-120.4017,37.97706,173.465,15.18333,794.86761,14.58333,35.32778,24.95555,0.47222,12.42778,6.45,18.50556,225,253.10001,638.55603,255.01601,685.79999,2,54.102,3,0,0,0,1,0,0,29.6904,9.1243,7251.71777,0,0
3016,-120.3974,37.97259,176.862,15,793.39441,14.44444,35.18333,24.81389,0.41666,12.39444,6.40556,18.40833,220,250,624.078,254.508,624.84003,0,54.102,4,0,0,0,4,0,0,29.3662,11.9139,7873.48877,0,0
3017,-120.3945,37.96588,176.506,15,787.40002,14.44444,35.18333,24.81389,0.41666,12.44444,6.43056,18.38333,220,250,624.078,254.508,548.64001,2,54.102,1,0,0,0,1,0,0,27.0119,8.531,6670.89307,0,0
3018,-120.4159,37.97147,172.12199,15.36667,772.79498,14.72222,35.55556,25.13889,0.63333,12.61111,6.62222,18.51667,230,256.20001,653.034,255.27,533.40002,2,54.102,3,0,0,0,0,0,3,28.8414,8.8513,7050.24023,1,16
3019,-120.2699,37.99049,186.14999,13.33333,976.09662,13.03333,34.07222,23.55278,-0.79444,11.33333,5.26944,18.28333,175,230.5,520.70001,200.66,960.12,2,264.668,4,0,2,0,0,0,0,27.8216,3.0908,5415.13086,0,0
3020,-120.2955,37.95917,182.117,13.55556,902.61438,13.10556,34.55,23.82778,-0.63888,11.77778,5.56944,18.25833,181.2,236.10001,536.95599,203.2,731.52002,2,264.668,3,2,0,0,0,0,0,29.6904,8.4018,7077.71191,1,0
3021,-120.267,37.94686,182.992,13.33333,903.30017,12.91667,34.64444,23.78056,-0.79444,11.85,5.52778,18.25278,180,236.8,522.47803,200.15199,853.44,2,264.668,4,2,0,0,0,0,0,30.1419,10.097,7563.17188,0,0
3022,-120.3283,37.93456,178.14301,14.21667,825.11902,13.55556,34.88889,24.22222,-0.16111,12.33333,6.08611,18.13611,200,236.60001,580.39001,223.52,685.79999,2,160.02,3,2,0,0,0,0,0,29.4606,11.1332,7704.8208,1,0
3023,-120.2799,37.93008,180.89101,13.33333,875.99518,12.85556,34.64444,23.75,-0.74444,11.85,5.55278,18.19722,180,225,524.76398,200.15199,731.52002,2,264.668,1,2,0,0,0,0,0,29.0226,6.02,6376.74316,1,2
3024,-120.2279,37.98042,188.037,13.07222,991.31122,12.83889,33.7,23.26944,-1.21667,11.11111,4.94722,18.32222,171.8,228.89999,500.12601,194.056,975.35999,2,159.51199,1,0,0,0,3,0,0,27.9954,9.0147,6951.34814,0,0
3025,-120.1695,37.96476,190.65601,12.85556,1165.85999,12.66111,33.33333,22.99722,-1.53889,10.95,4.70556,18.29167,166.10001,226.10001,489.71201,185.42,1036.31995,2,159.51199,1,2,0,0,0,0,0,30.5777,10.6645,7765.55322,0,0
3026,-120.225,37.95805,186.539,13.09444,922.909,12.81111,34.07222,23.44167,-1.22778,11.29444,5.03333,18.40833,171.8,230,500.38,193.548,792.47998,4,132.842,1,0,0,0,3,0,0,27.2828,13.8592,7984.6792,0,0
3027,-120.1894,37.95134,188.35899,12.93333,1020.31793,12.65,33.7,23.175,-1.51667,11.11111,4.79722,18.37778,167.60001,228.5,493.26801,186.944,1036.31995,2,159.51199,3,0,0,0,3,0,0,29.1522,6.0852,6403.05176,0,0
3028,-120.2008,37.94574,187.19901,13.01111,960.65338,12.66111,34.07222,23.36667,-1.45,11.29444,4.92222,18.44444,169.10001,230.89999,497.078,188.722,1005.84003,2,159.51199,1,0,0,0,3,0,0,26.8459,2.0126,4914.40283,0,0
3029,-120.2122,37.94463,186.371,13.03333,919.86102,12.69444,34.16667,23.43056,-1.33333,11.42778,5.04722,18.38333,170.5,230.89999,500.38,190.5,853.44,3,132.842,1,0,0,0,3,0,0,28.8866,13.0754,8054.35107,1,57
3030,-120.1965,37.93903,186.98,13.01111,972.54065,12.66111,34.07222,23.36667,-1.45,11.29444,4.92222,18.44444,169.10001,230.89999,497.078,188.722,1127.76001,3,159.51199,1,0,0,0,1,0,0,29.6741,9.4211,7325.57324,0,0
3031,-120.2022,37.93568,186.358,13.03333,948.81702,12.61667,34.16667,23.39167,-1.45,11.47778,5.01389,18.37778,169.39999,231.8,497.078,187.96001,1036.31995,2,159.51199,3,0,0,0,5,0,0,29.2133,13.3023,8169.7749,0,0
3032,-120.2179,37.92225,184.33501,13.01111,901.49683,12.62222,34.44444,23.53333,-1.36111,11.66667,5.15278,18.38056,170,234,500.634,189.73801,762,2,132.842,1,0,0,0,1,0,0,27.9996,13.498,8007.16211,1,59
3033,-120.1965,37.92114,185.66901,13.03333,973.27722,12.58889,34.16667,23.37778,-1.48333,11.47778,4.99722,18.38056,168.7,232.60001,497.332,187.198,822.96002,2,132.842,1,0,0,0,1,0,0,28.7665,12.9106,8009.54004,1,2
3034,-120.2492,37.92114,182.21001,13.08333,875.15704,12.63889,34.54445,23.59167,-1.11111,11.74444,5.31667,18.275,173.2,235.7,508,194.31,670.56,3,132.842,1,0,0,0,3,0,0,29.016,13.259,8132.3501,1,18
3035,-120.1809,37.98042,191.07401,12.85556,1137.31042,12.75,33.33333,23.04167,-1.43333,10.95,4.75833,18.28333,167.60001,225,488.95001,187.70599,1188.71997,3,159.51199,1,0,0,0,5,0,0,26.0333,1.6171,4485.04688,0,0
3036,-120.2193,37.97147,187.922,13.01111,968.93378,12.77778,33.7,23.23889,-1.31667,11.11111,4.89722,18.34167,170.3,227.5,496.57001,191.77,762,3,264.668,1,2,0,0,0,0,0,27.2196,13.7845,7958.10596,0,0
3037,-120.0961,37.98378,196.88499,12.51667,1310.23364,12.58889,32.66667,22.62778,-1.73333,10.47222,4.36944,18.25833,159.7,218.10001,472.948,177.8,1463.04004,2,159.51199,3,0,0,0,1,0,0,31.2594,8.986,7477.60693,0,0
3038,-120.1488,37.9793,193.076,12.73889,1261.54175,12.7,33.10556,22.90278,-1.55556,10.78889,4.61667,18.28611,164.7,221.39999,485.39401,184.14999,1249.68005,2,159.51199,1,0,0,0,1,0,0,29.3784,4.5175,6063.75293,0,0
3039,-120.1189,37.93008,191.491,12.70556,1311.85913,12.5,33.55556,23.02778,-1.8,11.11111,4.65556,18.37222,162.5,226,484.12399,178.81599,1310.64001,2,159.51199,1,0,0,0,1,0,0,30.2831,6.2225,6644.87305,0,0
3040,-120.1574,37.92673,188.679,12.84444,1146.35278,12.5,33.88889,23.19444,-1.72222,11.26667,4.77222,18.42222,165.2,230.39999,490.474,181.356,1097.28003,2,159.51199,1,0,0,0,1,0,0,28.9615,9.282,7176.10596,0,0
3041,-120.1217,37.92561,190.985,12.67778,1293.11401,12.45556,33.55556,23.00556,-1.85556,11.11111,4.62778,18.37778,162.5,227,484.12399,177.8,1310.64001,2,159.51199,1,0,0,0,1,0,0,30.7764,12.0494,8129.10107,0,0
3042,-120.0904,37.91778,192.562,12.58889,1278.89001,12.38333,33.33333,22.85833,-1.96667,11.11111,4.57222,18.28611,161.10001,225,481.58401,174.498,1341.12,3,159.51199,1,0,0,0,1,0,0,30.4781,7.3361,6942.26709,0,0
3043,-120.0028,37.98937,203.541,12.22222,1285.72253,12.7,31.66667,22.18333,-1.88889,9.83889,3.975,18.20833,152.7,210.8,458.724,175.51401,1554.47998,2,58.674,3,2,0,0,0,0,0,30.7087,6.2665,6729.43896,0,0
3044,-120.0085,37.98713,202.994,12.22222,1283.43652,12.7,31.66667,22.18333,-1.88889,9.83889,3.975,18.20833,152.7,210.8,458.724,175.51401,1524,2,275.336,1,2,0,0,0,0,0,30.678,7.3706,6992.22998,0,0
3045,-120.0413,37.98154,200.379,12.36111,1267.66321,12.80556,32.22222,22.51389,-1.8,10.18333,4.19167,18.32222,155.5,215.2,467.10599,174.244,1493.52002,2,275.336,1,2,0,0,0,0,0,31.4102,10.7788,7930.58301,0,0
3046,-120.0769,37.96476,196.798,12.5,1291.41211,12.53333,32.77778,22.65556,-1.79444,10.55556,4.38056,18.275,158.3,219.5,473.96399,174.752,1676.40002,2,159.51199,1,0,0,0,5,0,0,29.1924,5.2565,6206.45313,0,0
3047,-120.0754,37.96252,196.737,12.5,1289.1261,12.53333,32.77778,22.65556,-1.79444,10.55556,4.38056,18.275,158.3,219.5,473.96399,174.752,1676.40002,2,159.51199,1,0,0,0,1,0,0,30.298,14.2788,8562.9502,0,0
3048,-120.074,37.99608,199.241,12.44444,1291.43762,12.62222,32.22222,22.42222,-1.75556,10.15556,4.2,18.22222,158.3,215.2,469.392,177.8,1584.95996,2,275.336,1,0,0,0,1,0,0,31.5302,9.9786,7757.29395,0,0
3049,-120.0455,37.95693,198.353,12.5,1256.1571,12.46667,32.5,22.48333,-1.91667,10.47222,4.27778,18.20555,156.89999,218.7,468.63,171.95799,1341.12,1,132.842,1,0,0,0,3,0,0,24.2657,2.959,4711.3042,0,0
3050,-120.0341,37.95022,198.658,12.44444,1255.24255,12.77778,32.44444,22.61111,-1.93333,10.36667,4.21667,18.39444,155.5,216.60001,468.63,171.196,1341.12,2,132.842,1,0,2,0,0,0,0,30.859,13.1233,8387.07227,0,0
3051,-120.0014,37.94015,200.21001,12.33333,1274.953,12.71667,32.22222,22.46944,-2.00556,10.18333,4.08889,18.38056,153.89999,210.89999,464.82001,167.386,1280.16003,2,275.336,1,0,0,0,1,0,0,29.6705,13.7137,8335.67969,0,0
3052,-120.0142,37.93232,198.79201,12.38333,1235.2782,12.38333,32.5,22.44167,-2.03889,10.36667,4.16389,18.27778,155.2,212.5,467.86801,168.14799,1264.92004,2,132.842,1,0,0,0,3,0,0,30.3327,7.2917,6906.83398,0,0
3053,-120.0811,37.91778,193.189,12.52778,1229.51233,12.37778,33.33333,22.85556,-1.98889,10.92222,4.46667,18.38889,159.2,223.89999,478.28201,172.21201,1158.23999,3,159.51199,1,2,0,0,0,0,0,25.992,1.6304,4485.43701,0,0
3054,-120.0441,37.99384,201.078,12.36111,1274.31799,12.78889,31.94444,22.36667,-1.8,10.15556,4.17778,18.18889,155.5,215.2,465.836,176.022,1554.47998,2,275.336,1,0,0,0,0,2,0,31.1898,12.308,8255.7168,0,0
3055,-120.0071,37.99496,203.64799,12.11667,1283.53821,12.68333,31.38889,22.03611,-1.92222,9.83889,3.95833,18.07778,151.3,210.39999,457.20001,177.03799,1584.95996,3,275.336,3,0,2,0,0,0,0,31.2745,12.4158,8285.45117,0,0
3056,-120.4437,37.91722,169.616,15.55556,686.71436,14.76111,35.55556,25.15833,0.94999,12.78889,6.86944,18.28889,235,264.20001,667.51202,255.778,396.23999,4,54.102,1,0,0,0,0,0,3,28.9836,9.4892,7229.76221,1,42
3057,-120.4266,37.89821,169.16,15.36667,678.94202,14.6,35.44444,25.02222,0.92222,12.87222,6.89722,18.125,231.2,262.5,653.034,255.27,381,3,54.102,1,0,2,0,0,0,0,28.9761,9.7774,7296.46387,1,11
3058,-120.4323,37.88926,168.11301,15.55556,663.62579,14.76111,35.55556,25.15833,1.11111,12.88889,7,18.15833,237.5,266.60001,667.51202,256.03201,381,3,54.102,1,0,2,0,0,0,0,28.6764,10.6253,7459.34912,1,22
3059,-120.4636,37.88926,166.174,15.87222,638.70837,15.07778,35.58333,25.33055,1.26667,12.85,7.05833,18.27222,245,271.39999,696.46802,257.302,426.72,3,66.294,1,0,2,0,0,0,0,29.0674,9.5462,7256.80811,1,21
3060,-120.4394,37.8859,167.40601,15.55556,653.82135,14.76111,35.55556,25.15833,1.11111,12.88889,7,18.15833,237.5,266.60001,667.51202,256.03201,396.23999,3,54.102,1,0,2,0,0,0,0,28.5443,8.7588,6971.93018,1,31
3061,-120.4195,37.87248,167.59399,15.55556,654.91364,14.6,35.55556,25.07778,0.92222,12.97222,6.94722,18.13056,231.2,270,660.40002,255.524,350.51999,4,54.102,4,0,0,0,0,0,3,25.6539,4.3286,5328.68408,0,0
3062,-120.448,37.86465,165.21001,15.71111,623.87482,14.91667,35.58889,25.25278,1.29444,12.96111,7.12778,18.125,243.7,277,685.79999,256.79401,426.72,3,53.594,1,0,2,0,0,0,0,29.0097,8.8622,7076.22217,1,31
3063,-120.4309,37.85794,165.75101,15.69444,631.21539,14.76111,35.57222,25.16667,1.11111,12.98333,7.04722,18.11944,237.5,275,673.09998,256.28601,419.10001,3,53.594,1,0,2,0,0,0,0,28.9075,8.1329,6880.31006,1,17
3064,-120.4209,37.91275,170.668,15.36667,701.9798,14.6,35.41667,25.00833,0.78888,12.80556,6.79722,18.21111,230,260.70001,653.034,255.27,441.95999,4,53.594,1,0,0,0,0,0,3,29.1436,9.8653,7344.53516,1,32
3065,-120.4294,37.91051,169.95799,15.36667,691.33722,14.6,35.42778,25.01389,0.78888,12.83889,6.81389,18.2,230,262.5,653.034,255.27,381,0,54.102,1,0,2,0,0,0,0,24.4288,7.9314,6099.229,0,0
3066,-120.4679,37.90604,167.24699,15.83333,654.25317,15.07778,35.58333,25.33055,1.26667,12.78889,7.02778,18.30278,245,267.79999,696.46802,257.048,441.95999,3,66.294,1,0,0,0,0,0,3,28.6008,8.7664,6989.6748,1,13
3067,-120.4978,37.89261,164.35899,16.18889,614.29901,15.39444,35.61111,25.50278,1.58333,12.78889,7.18611,18.31667,255,275,725.67798,257.81,396.23999,0,66.294,1,0,2,0,0,0,0,26.1361,15.1439,8113.59619,1,28
3068,-120.4907,37.89485,164.961,16.02778,623.39221,15.23333,35.6,25.41667,1.42778,12.78889,7.10833,18.30833,250,271.39999,711.20001,257.048,419.10001,3,66.294,1,0,2,0,0,0,0,26.4784,13.1323,7678.41895,1,14
3069,-120.4366,37.89709,168.457,15.55556,669.21381,14.76111,35.55556,25.15833,0.94999,12.85556,6.90278,18.25556,235,266.60001,667.51202,256.03201,381,3,54.102,1,0,2,0,0,0,0,28.0089,8.6565,6855.79492,1,18
3070,-120.3746,37.90604,173.019,14.81111,737.362,14,35.22222,24.61111,0.36666,12.65556,6.51111,18.1,215,255,622.29999,245.618,533.40002,3,54.102,3,0,2,0,0,0,0,29.2178,8.2308,6955.875,1,0
3071,-120.3575,37.87919,172.052,14.66667,719.70898,13.77222,35.25,24.51111,0.31666,12.77778,6.54722,17.96389,212.5,256.20001,622.29999,233.67999,731.52002,2,54.102,1,0,0,0,1,0,0,27.4304,5.0777,5853.2168,0,0
3072,-120.349,37.87919,172.599,14.44444,728.06561,13.55556,35.15,24.35278,0.18333,12.72222,6.45278,17.9,206.2,256.20001,609.59998,228.60001,701.03998,2,54.102,3,0,0,0,1,0,0,28.1872,4.5211,5854.47998,0,0
3073,-120.3518,37.87807,172.332,14.44444,723.92542,13.55556,35.15,24.35278,0.18333,12.72222,6.45278,17.9,206.2,256.20001,609.59998,228.60001,548.64001,3,54.102,1,2,0,0,0,0,0,29.4038,9.7465,7355.521,1,16
3074,-120.4088,37.86465,167.666,15.32778,654.88824,14.44444,35.55556,25,0.73888,12.96111,6.85,18.15,230,275,653.034,254.76199,304.79999,2,54.102,1,2,0,0,0,0,0,26.4888,4.9853,5656.14307,1,2
3075,-120.4116,37.85906,167.05901,15.32778,646.9126,14.44444,35.55556,25,0.73888,12.96111,6.85,18.15,230,275,653.034,254.76199,457.20001,3,54.102,1,0,2,0,0,0,0,26.9047,5.0351,5740.54199,1,27
3076,-120.4074,37.85906,167.334,15.32778,650.16382,14.44444,35.55556,25,0.73888,12.96111,6.85,18.15,230,275,653.034,254.76199,396.23999,2,54.102,3,0,2,0,0,0,0,25.7772,4.3406,5353.20996,0,0
3077,-120.3917,37.85906,168.328,15.11111,662.91461,14.21667,35.45,24.83333,0.63333,12.92778,6.78056,18.05278,225,268.70001,647.70001,254,365.76001,3,54.102,3,0,0,0,1,0,0,27.3988,5.8087,6039.7832,1,3
3078,-120.3803,37.85906,169.05901,14.88333,672.49042,14,35.35,24.675,0.55555,12.89444,6.725,17.95,218.7,268.70001,635,243.84,396.23999,3,54.102,3,0,0,0,1,0,0,28.7961,7.8105,6781.88818,1,5
3079,-120.3803,37.8557,168.81599,14.88333,668.98517,14.16667,35.45,24.80833,0.55555,12.94444,6.75,18.05833,218.7,268.70001,638.55603,243.84,365.76001,3,54.102,3,0,0,0,1,0,0,28.4593,8.7322,6951.41895,1,8
3080,-120.3689,37.85123,169.217,14.66667,674.31921,14,35.35,24.675,0.36666,12.92778,6.64722,18.02778,212.5,266.60001,624.078,233.67999,426.72,3,54.102,1,0,0,0,1,0,0,27.5647,5.8411,6076.50781,1,0
3081,-120.3888,37.84451,167.42101,15.11111,651.63702,14.44444,35.55556,25,0.73888,13.01667,6.87778,18.12222,225,275,653.034,245.618,365.76001,3,54.102,3,0,0,0,0,0,3,26.6597,5.0113,5692.31299,1,15
3082,-120.3917,37.9038,171.784,15,718.79462,14.21667,35.30556,24.76111,0.55555,12.71111,6.63333,18.12778,220,258.29999,635,254,457.20001,3,54.102,1,0,2,0,0,0,0,26.8999,5.0203,5735.771,1,2
3083,-120.3874,37.90156,171.869,15,719.93762,14.21667,35.32778,24.77222,0.55555,12.75,6.65278,18.11944,220,260,635,254,472.44,3,54.102,1,0,2,0,0,0,0,27.6805,5.8446,6097.40283,1,0
3084,-120.4017,37.89597,170.541,15.18333,698.3476,14.44444,35.42778,24.93611,0.73888,12.79444,6.76667,18.16945,225,262.5,647.70001,254.508,426.72,2,54.102,3,0,2,0,0,0,0,26.5491,3.2301,5224.27197,1,6
3085,-120.4074,37.88814,169.57401,15.18333,683.00598,14.44444,35.44444,24.94444,0.73888,12.83889,6.78889,18.15556,225,265,647.70001,254.508,381,4,54.102,3,0,0,0,0,0,3,28.1006,5.8878,6184.43604,1,2
3086,-120.3945,37.88366,170.04401,15.11111,688.84802,14.21667,35.35,24.78333,0.55555,12.8,6.67778,18.10556,220,260,635,254,518.15997,2,54.102,1,0,2,0,0,0,0,29.3132,9.6796,7328.61719,1,43
3087,-120.3547,37.88143,172.403,14.44444,725.37323,13.55556,35.15,24.35278,0.18333,12.72222,6.45278,17.9,206.2,256.20001,609.59998,228.60001,731.52002,3,54.102,1,0,0,0,1,0,0,28.3323,5.969,6241.00586,0,0
3088,-120.2784,37.91051,179.522,13.51667,847.90277,12.66111,34.74445,23.70278,-0.74444,12.06111,5.65833,18.04445,180,223.3,536.95599,195.834,701.03998,2,54.102,1,0,0,0,1,0,0,29.5449,12.0876,7941.27588,1,5
3089,-120.2514,37.87919,178.983,13.33333,870.4834,12.5,34.84444,23.67222,-0.89444,12.32778,5.71667,17.95555,175,221.39999,524.76398,181.356,822.96002,3,54.102,1,0,0,0,1,0,0,29.3443,12.2226,7942.27295,1,5
3090,-120.2514,37.87583,178.739,13.33333,874.95374,12.5,34.84444,23.67222,-0.89444,12.32778,5.71667,17.95555,175,221.39999,524.76398,181.356,822.96002,3,54.102,1,0,0,0,1,0,0,30.0651,9.3251,7361.60693,1,11
3091,-120.2514,37.8736,178.577,13.33333,878.12878,12.22222,34.84444,23.53333,-0.89444,12.32222,5.71389,17.81944,175,219.2,528.06598,181.356,853.44,3,54.102,1,0,0,0,1,0,0,29.3212,6.0899,6445.62109,1,2
3092,-120.3012,37.87583,175.448,14,769.21362,13.10556,35,24.05278,-0.37222,12.52778,6.07778,17.975,190,239.2,565.91199,203.2,518.15997,3,54.102,1,0,0,0,1,0,0,25.7475,2.2165,4775.41992,1,2
3093,-120.297,37.87583,175.72301,14,774.52222,13.10556,35,24.05278,-0.37222,12.52778,6.07778,17.975,190,239.2,565.91199,203.2,518.15997,3,54.102,1,0,0,0,1,0,0,27.3722,12.831,7771.04883,1,2
3094,-120.3212,37.86912,173.647,14.21667,740.15601,13.33333,35.08889,24.21111,-0.18888,12.62778,6.21944,17.99167,195,250,580.39001,211.582,640.08002,4,114.046,1,0,0,0,1,0,0,25.1383,3.7769,5095.54395,1,11
3095,-120.3098,37.86353,173.981,14,743.12781,13.05556,35.05,24.05278,-0.22222,12.65,6.21389,17.83889,193.7,246.39999,575.56403,203.2,731.52002,2,114.046,1,0,0,0,1,0,0,27.5962,5.1145,5879.95996,0,0
3096,-120.3254,37.86017,172.711,14.21667,724.66199,13.33333,35.15,24.24167,-0.18888,12.68889,6.25,17.99167,195,250,592.58197,211.582,640.08002,2,114.046,1,0,0,0,1,0,0,28.587,8.9289,7026.90186,1,3
3097,-120.3098,37.85906,173.647,14,736.77777,13.05556,35.05,24.05278,-0.22222,12.65,6.21389,17.83889,193.7,246.39999,575.56403,203.2,685.79999,2,114.046,3,0,0,0,1,0,0,28.4521,12.6648,7902.87305,0,0
3098,-120.2642,37.90156,179.778,13.33333,851.50958,12.44444,34.74445,23.59444,-0.92777,12.22222,5.64722,17.94722,175,220,524.76398,192.278,670.56,3,47.752,3,0,0,0,0,0,4,27.2841,5.0537,5821.57422,1,3
3099,-120.3098,37.90939,177.408,13.77222,808.60895,13.10556,34.84444,23.975,-0.37222,12.34444,5.98611,17.98889,190,232.10001,558.79999,203.2,640.08002,2,54.102,1,2,0,0,0,0,0,28.7949,5.9913,6330.22314,1,17
3100,-120.297,37.90604,177.98,13.77222,820.19141,13.10556,34.84444,23.975,-0.37222,12.34444,5.98611,17.98889,190,232.10001,558.79999,203.2,609.59998,4,54.102,1,0,0,0,0,0,4,28.7679,6.9011,6551.53711,1,13
3101,-120.2984,37.89597,177.13499,13.77222,803.65601,13.05556,34.94444,24,-0.37222,12.40556,6.01667,17.98333,190,230.7,565.91199,203.2,609.59998,3,54.102,5,0,0,0,0,0,4,28.8525,6.9205,6565.16797,0,0
3102,-120.2528,37.89261,179.87199,13.33333,859.43439,12.44444,34.74445,23.59444,-0.89444,12.22222,5.66389,17.93056,175,220,524.76398,184.14999,518.15997,3,132.842,1,0,0,0,1,0,0,26.7897,3.2111,5262.36914,1,3
3103,-120.2556,37.88926,179.442,13.33333,856.94519,12.44444,34.74445,23.59444,-0.89444,12.22222,5.66389,17.93056,175,220,524.76398,184.14999,548.64001,3,132.842,1,0,0,0,1,0,0,27.4469,12.8957,7797.74512,0,0
3104,-120.2136,37.88143,181.65199,12.5,913.4856,11.85,34.64444,23.24722,-1.48333,12.06111,5.28889,17.95833,167.5,210,504.444,182.88,777.23999,2,132.842,1,0,0,0,1,0,0,27.4287,3.1609,5363.69922,0,0
3105,-120.2193,37.88143,181.27901,12.5,903.02075,11.85,34.64444,23.24722,-1.48333,12.06111,5.28889,17.95833,167.5,210,504.444,182.88,792.47998,2,132.842,1,0,0,0,1,0,0,27.4642,3.1579,5369.27002,0,0
3106,-120.2307,37.87919,180.356,12.77778,894.76581,12.22222,34.72222,23.47222,-1.33333,12.06111,5.36389,18.10833,168.7,213.3,508,185.166,701.03998,2,132.842,1,0,0,0,3,0,0,23.1441,3.0114,4524.33691,1,2
3107,-120.2136,37.87695,181.332,12.5,920.9024,11.85,34.64444,23.24722,-1.48333,12.06111,5.28889,17.95833,167.5,210,504.444,182.88,822.96002,2,132.842,1,0,0,0,1,0,0,28.4807,4.5304,5908.66895,0,0
3108,-120.2079,37.87583,181.63901,12.5,933.93262,11.85,34.64444,23.24722,-1.48333,12.06111,5.28889,17.95833,167.5,210,504.444,182.88,853.44,2,132.842,1,0,0,0,1,0,0,28.7513,6.0412,6323.25781,1,24
3109,-120.2207,37.87136,180.463,12.58889,921.84216,11.85,34.74445,23.29722,-1.33333,12.22222,5.44444,17.85278,167.8,213.3,508,171.45,853.44,2,132.842,3,0,0,0,1,0,0,29.6272,9.2609,7277.9458,0,0
3110,-120.168,37.84787,182.383,12.03333,983.23395,10.86111,34.55,22.70555,-2.03889,11.80556,4.88333,17.82222,160,200,498.34799,172.72,883.91998,2,132.842,1,0,0,0,1,0,0,29.6971,9.3039,7299.6499,0,0
3111,-120.2279,37.85011,178.455,12.22222,935.58362,11.47778,34.84444,23.16111,-1.38889,12.22222,5.41667,17.74444,165,222.2,508,166.87801,944.88,2,54.102,1,0,0,0,1,0,0,28.0864,5.1771,5980.4458,0,0
3112,-120.2307,37.84675,178.034,12.22222,925.49982,11.66667,34.84444,23.25556,-1.38889,12.34444,5.47778,17.77778,165,225,520.70001,160.782,944.88,2,132.842,1,0,0,0,1,0,0,28.1204,15.9801,8603.65039,1,58
3113,-120.2307,37.91275,182.80701,12.96111,880.46564,12.5,34.54445,23.52222,-1.25,11.85,5.3,18.22222,171.39999,221.39999,504.19,191.26199,853.44,2,47.752,1,0,0,0,1,0,0,29.8787,11.4712,7843.45801,1,0
3114,-120.2065,37.90939,184.151,12.83889,935.07556,12.36111,34.54445,23.45278,-1.38889,11.85,5.23056,18.22222,169.60001,219,500.888,188.214,1005.84003,2,47.752,1,0,0,0,1,0,0,29.7353,13.9608,8403.23438,0,0
3115,-120.2307,37.90492,182.224,12.85556,877.39221,12.37778,34.54445,23.46111,-1.27222,11.85,5.28889,18.17222,171.10001,216.60001,504.444,190.5,701.03998,2,47.752,1,0,0,0,1,0,0,28.1838,4.5119,5851.48877,1,27
3116,-120.2051,37.90268,183.757,12.83889,934.77075,12.36111,34.54445,23.45278,-1.38889,11.85,5.23056,18.22222,169.60001,219,500.888,188.214,944.88,2,47.752,1,0,0,0,1,0,0,26.8005,14.5844,8063.22705,1,0
3117,-120.2421,37.90156,181.22501,13.05556,867.53699,12.40556,34.64444,23.525,-1.11111,12.03333,5.46111,18.06389,172.5,216.60001,508,189.73801,701.03998,2,47.752,1,0,0,0,1,0,0,27.356,5.0619,5836.23486,1,2
3118,-120.2378,37.90044,181.425,13.05556,869.9754,12.40556,34.64444,23.525,-1.11111,12.03333,5.46111,18.06389,172.5,216.60001,508,189.73801,701.03998,2,47.752,1,0,0,0,1,0,0,29.5442,12.0925,7942.1792,1,48
3119,-120.1517,37.91498,188.217,12.84444,1141.50146,12.44444,33.99445,23.21944,-1.78333,11.42778,4.82222,18.39722,165.2,230.39999,490.98199,181.356,1249.68005,2,159.51199,1,0,0,0,1,0,0,30.1957,7.2717,6885.65723,0,0
3120,-120.1645,37.88255,185.04201,12.46667,1028.67456,11.85,34.44444,23.14722,-1.80556,11.74444,4.96944,18.17778,164.2,211.89999,494.79199,179.32401,731.52002,2,132.842,1,0,0,0,1,0,0,24.2586,3.3399,4815.68896,0,0
3121,-120.1232,37.87919,187.625,12.58889,1052.67761,11.94444,33.99445,22.96944,-2.1,11.38889,4.64444,18.325,160.89999,220.8,488.95001,173.73599,1066.80005,2,47.752,1,0,0,0,1,0,0,24.6441,1.6317,4076.21899,0,0
3122,-120.1217,37.87472,187.41901,12.58889,1033.34814,11.94444,33.99445,22.96944,-2.1,11.38889,4.64444,18.325,160.89999,220.8,488.95001,173.73599,1005.84003,2,47.752,1,0,0,0,1,0,0,29.0603,15.1358,8562.63965,0,0
3123,-120.1645,37.86465,183.783,12.11667,994.63861,11.11111,34.54445,22.82778,-2.03889,11.80556,4.88333,17.94444,162.5,202.89999,498.09399,176.022,883.91998,3,132.842,1,0,0,0,1,0,0,27.6754,3.1454,5403.94824,0,0
3124,-120.0861,37.87583,189.957,12.5,1005.53522,11.99444,33.7,22.84722,-2.22222,11.23333,4.50556,18.34167,158.3,216.60001,483.362,171.70399,1097.28003,2,159.51199,1,0,0,0,1,0,0,27.3993,4.4465,5661.90381,0,0
3125,-120.1431,37.85682,184.715,12.22222,988.18695,11.38889,34.25555,22.82222,-2.08333,11.6,4.75833,18.06389,160.7,207.10001,492.50601,173.228,975.35999,3,132.842,1,0,0,0,1,0,0,30.1518,12.6004,8154.74316,0,0
3126,-120.1474,37.91275,188.34599,12.84444,1148.46106,12.44444,33.99445,23.21944,-1.78333,11.42778,4.82222,18.39722,165.2,230.39999,490.98199,181.356,1219.19995,2,159.51199,1,0,0,0,1,0,0,29.5305,6.1693,6488.68506,0,0
