"VelocidadViento","Humedad","Temperatura","DiaFestivo","DiaSemana","DiaNoLaborable","Estacion","Clima","Fecha","Año","Mes","Hora","Total"
0.2985,0.51,0.44,0,4,1,4,1,"2011-10-20",0,10,21,166
0.194,0.76,0.34,0,5,1,4,1,"2011-10-21",0,10,5,36
0.1642,0.71,0.36,0,5,1,4,1,"2011-10-21",0,10,6,85
0.2985,0.42,0.52,0,5,1,4,1,"2011-10-21",0,10,14,203
0.1642,0.54,0.42,0,5,1,4,1,"2011-10-21",0,10,22,115
0.2239,0.62,0.4,0,5,1,4,1,"2011-10-21",0,10,23,121
0,0.66,0.38,0,6,0,4,1,"2011-10-22",0,10,5,13
0,0.71,0.4,0,6,0,4,1,"2011-10-22",0,10,8,117
0.0896,0.55,0.46,0,6,0,4,1,"2011-10-22",0,10,12,351
0,0.67,0.44,0,6,0,4,1,"2011-10-22",0,10,19,225
0,0.76,0.4,0,6,0,4,1,"2011-10-22",0,10,22,146
0,0.87,0.36,0,0,0,4,1,"2011-10-23",0,10,1,77
0.1642,0.77,0.42,0,0,0,4,1,"2011-10-23",0,10,23,50
0.1045,0.87,0.4,0,1,1,4,1,"2011-10-24",0,10,2,12
0,0.87,0.38,0,1,1,4,1,"2011-10-24",0,10,5,24
0.1045,0.68,0.52,0,1,1,4,2,"2011-10-24",0,10,12,224
0.1343,0.68,0.52,0,1,1,4,1,"2011-10-24",0,10,17,618
0.1045,0.87,0.46,0,1,1,4,1,"2011-10-24",0,10,21,133
0.1045,0.82,0.38,0,2,1,4,1,"2011-10-25",0,10,6,102
0.194,0.76,0.4,0,2,1,4,1,"2011-10-25",0,10,7,317
0.3582,0.39,0.54,0,2,1,4,1,"2011-10-25",0,10,12,204
0.194,0.67,0.48,0,2,1,4,1,"2011-10-25",0,10,19,344
0.1642,0.67,0.44,0,3,1,4,1,"2011-10-26",0,10,2,8
0.2537,0.71,0.42,0,3,1,4,1,"2011-10-26",0,10,4,12
0.1642,0.77,0.52,0,3,1,4,1,"2011-10-26",0,10,18,454
0.1045,0.83,0.52,0,4,1,4,2,"2011-10-27",0,10,15,111
0.4627,0.72,0.5,0,4,1,4,2,"2011-10-27",0,10,17,326
0.2239,0.5,0.36,0,5,1,4,1,"2011-10-28",0,10,11,169
0.194,0.46,0.36,0,5,1,4,2,"2011-10-28",0,10,14,188
0.2537,0.43,0.36,0,5,1,4,2,"2011-10-28",0,10,15,220
0.1642,0.53,0.36,0,5,1,4,2,"2011-10-28",0,10,18,369
0.1343,0.5,0.36,0,5,1,4,2,"2011-10-28",0,10,19,208
0.3582,0.87,0.26,0,6,0,4,3,"2011-10-29",0,10,6,7
0.3284,0.93,0.26,0,6,0,4,3,"2011-10-29",0,10,10,17
0.3881,0.93,0.26,0,6,0,4,3,"2011-10-29",0,10,11,34
0.2537,0.93,0.22,0,6,0,4,3,"2011-10-29",0,10,15,41
0.2239,0.87,0.22,0,6,0,4,1,"2011-10-29",0,10,22,60
0.1343,0.32,0.42,0,0,0,4,1,"2011-10-30",0,10,16,325
0,0.57,0.34,0,0,0,4,1,"2011-10-30",0,10,20,97
0,0.66,0.32,0,0,0,4,1,"2011-10-30",0,10,21,84
0,0.81,0.26,0,1,1,4,1,"2011-10-31",0,10,1,13
0,0.93,0.22,0,1,1,4,1,"2011-10-31",0,10,5,18
0,0.87,0.24,0,1,1,4,1,"2011-10-31",0,10,6,87
0,0.93,0.24,0,1,1,4,1,"2011-10-31",0,10,7,233
0.2239,0.44,0.44,0,1,1,4,2,"2011-10-31",0,10,13,155
0.1642,0.47,0.44,0,1,1,4,1,"2011-10-31",0,10,15,170
0.194,0.76,0.36,0,1,1,4,2,"2011-10-31",0,10,23,59
0.1343,0.81,0.36,0,2,1,4,1,"2011-11-01",0,11,1,17
0.194,0.81,0.32,0,2,1,4,1,"2011-11-01",0,11,5,19
0.1045,0.63,0.46,0,2,1,4,1,"2011-11-01",0,11,11,121
0.1343,0.45,0.5,0,2,1,4,1,"2011-11-01",0,11,15,190
0,0.81,0.36,0,2,1,4,1,"2011-11-01",0,11,21,132
0.1642,0.48,0.48,0,3,1,4,1,"2011-11-02",0,11,13,165
0.1642,0.71,0.42,0,3,1,4,1,"2011-11-02",0,11,18,485
0.1343,0.81,0.32,0,4,1,4,1,"2011-11-03",0,11,5,30
0.194,0.76,0.34,0,4,1,4,1,"2011-11-03",0,11,6,105
0.0896,0.81,0.34,0,4,1,4,2,"2011-11-03",0,11,8,406
0.194,0.76,0.4,0,4,1,4,2,"2011-11-03",0,11,10,111
0.194,0.67,0.44,0,4,1,4,1,"2011-11-03",0,11,11,123
0.2537,0.48,0.52,0,4,1,4,2,"2011-11-03",0,11,13,171
0.1642,0.52,0.52,0,4,1,4,1,"2011-11-03",0,11,14,153
0.0896,0.55,0.48,0,4,1,4,1,"2011-11-03",0,11,17,501
0.1045,0.71,0.42,0,4,1,4,1,"2011-11-03",0,11,20,215
0,0.76,0.4,0,5,1,4,2,"2011-11-04",0,11,2,11
0.0896,0.87,0.38,0,5,1,4,2,"2011-11-04",0,11,6,68
0.3284,0.71,0.42,0,5,1,4,2,"2011-11-04",0,11,10,139
0.3881,0.44,0.46,0,5,1,4,1,"2011-11-04",0,11,15,243
0.2985,0.56,0.3,0,6,0,4,1,"2011-11-05",0,11,9,145
0.1642,0.4,0.38,0,6,0,4,1,"2011-11-05",0,11,17,341
0.0896,0.5,0.36,0,6,0,4,1,"2011-11-05",0,11,18,242
0,0.65,0.3,0,6,0,4,1,"2011-11-05",0,11,22,86
0,0.87,0.24,0,0,0,4,1,"2011-11-06",0,11,4,8
0.0896,0.81,0.26,0,0,0,4,1,"2011-11-06",0,11,6,20
0.194,0.55,0.46,0,0,0,4,1,"2011-11-06",0,11,14,324
0.194,0.51,0.48,0,0,0,4,1,"2011-11-06",0,11,15,311
0.2239,0.55,0.46,0,0,0,4,1,"2011-11-06",0,11,16,351
0,0.87,0.34,0,1,1,4,1,"2011-11-07",0,11,1,11
0,0.93,0.3,0,1,1,4,1,"2011-11-07",0,11,5,31
0.1343,1,0.34,0,1,1,4,2,"2011-11-07",0,11,9,176
0.1045,0.37,0.56,0,1,1,4,1,"2011-11-07",0,11,15,174
0.0896,0.81,0.36,0,1,1,4,1,"2011-11-07",0,11,22,112
0.0896,0.87,0.34,0,2,1,4,1,"2011-11-08",0,11,0,25
0,0.87,0.32,0,2,1,4,1,"2011-11-08",0,11,3,9
0.1045,0.93,0.32,0,2,1,4,1,"2011-11-08",0,11,8,467
0,0.87,0.36,0,2,1,4,1,"2011-11-08",0,11,22,113
0,0.87,0.32,0,3,1,4,1,"2011-11-09",0,11,4,7
0,0.87,0.3,0,3,1,4,1,"2011-11-09",0,11,5,31
0.1045,0.63,0.46,0,3,1,4,1,"2011-11-09",0,11,17,488
0.1045,0.67,0.44,0,3,1,4,1,"2011-11-09",0,11,18,412
0.1045,0.94,0.42,0,4,1,4,2,"2011-11-10",0,11,9,214
0.3582,0.67,0.42,0,4,1,4,2,"2011-11-10",0,11,12,173
0.3582,0.81,0.36,0,4,1,4,3,"2011-11-10",0,11,13,99
0.2985,0.81,0.36,0,4,1,4,3,"2011-11-10",0,11,15,63
0.2239,0.81,0.36,0,4,1,4,3,"2011-11-10",0,11,17,184
0.1642,0.57,0.34,0,4,1,4,2,"2011-11-10",0,11,23,88
0.2537,0.53,0.34,1,5,0,4,1,"2011-11-11",0,11,0,72
0.194,0.61,0.3,1,5,0,4,1,"2011-11-11",0,11,3,12
0.2537,0.49,0.3,1,5,0,4,1,"2011-11-11",0,11,5,20
0.4627,0.42,0.34,1,5,0,4,1,"2011-11-11",0,11,12,240
0.1343,0.7,0.24,0,6,0,4,1,"2011-11-12",0,11,3,19
0.2537,0.34,0.5,0,6,0,4,1,"2011-11-12",0,11,17,290
0.2836,0.5,0.42,0,6,0,4,1,"2011-11-12",0,11,20,139
0.1642,0.58,0.4,0,6,0,4,1,"2011-11-12",0,11,23,105
0.0896,0.66,0.34,0,0,0,4,1,"2011-11-13",0,11,8,87
0.3284,0.27,0.52,0,0,0,4,1,"2011-11-13",0,11,18,190
0.3582,0.29,0.5,0,0,0,4,1,"2011-11-13",0,11,19,158
0.3881,0.41,0.48,0,0,0,4,1,"2011-11-13",0,11,22,93
0.3582,0.53,0.6,0,1,1,4,1,"2011-11-14",0,11,21,217
0.2537,0.64,0.56,0,2,1,4,1,"2011-11-15",0,11,2,17
0.1642,0.68,0.54,0,2,1,4,2,"2011-11-15",0,11,7,325
0.1343,0.6,0.54,0,2,1,4,2,"2011-11-15",0,11,15,195
0.3582,0.72,0.5,0,2,1,4,2,"2011-11-15",0,11,19,288
0.1343,0.82,0.48,0,2,1,4,2,"2011-11-15",0,11,20,239
0.1045,0.94,0.46,0,2,1,4,2,"2011-11-15",0,11,23,88
0,0.94,0.46,0,3,1,4,3,"2011-11-16",0,11,8,234
0,0.94,0.46,0,3,1,4,3,"2011-11-16",0,11,10,40
0,1,0.46,0,3,1,4,3,"2011-11-16",0,11,12,55
0.1045,0.94,0.48,0,3,1,4,3,"2011-11-16",0,11,15,70
0.2239,0.88,0.42,0,3,1,4,3,"2011-11-16",0,11,22,52
0.1642,0.82,0.42,0,4,1,4,2,"2011-11-17",0,11,1,8
0.3284,0.71,0.34,0,4,1,4,3,"2011-11-17",0,11,5,29
0.2239,0.57,0.36,0,4,1,4,3,"2011-11-17",0,11,6,75
0.2985,0.61,0.34,0,4,1,4,3,"2011-11-17",0,11,8,356
0.4478,0.49,0.34,0,4,1,4,2,"2011-11-17",0,11,15,120
0.3284,0.44,0.26,0,5,1,4,1,"2011-11-18",0,11,1,18
0.0896,0.44,0.22,0,5,1,4,1,"2011-11-18",0,11,6,75
0.1343,0.36,0.3,0,5,1,4,1,"2011-11-18",0,11,11,145
0.1343,0.29,0.34,0,5,1,4,1,"2011-11-18",0,11,15,183
0.194,0.48,0.28,0,5,1,4,1,"2011-11-18",0,11,20,143
0.1045,0.52,0.26,0,5,1,4,1,"2011-11-18",0,11,22,104
0.1343,0.6,0.26,0,5,1,4,1,"2011-11-18",0,11,23,63
0.1343,0.46,0.38,0,6,0,4,1,"2011-11-19",0,11,18,213
0.194,0.62,0.36,0,6,0,4,2,"2011-11-19",0,11,21,109
0.1045,0.72,0.44,0,0,0,4,2,"2011-11-20",0,11,10,233
0.0896,0.77,0.48,0,0,0,4,2,"2011-11-20",0,11,21,105
0.194,1,0.44,0,1,1,4,3,"2011-11-21",0,11,2,6
0.1045,0.94,0.48,0,1,1,4,2,"2011-11-21",0,11,9,241
0.1642,0.94,0.38,0,2,1,4,3,"2011-11-22",0,11,5,22
0,0.94,0.4,0,2,1,4,3,"2011-11-22",0,11,10,54
0.0896,1,0.4,0,2,1,4,3,"2011-11-22",0,11,12,27
0.0896,1,0.42,0,2,1,4,3,"2011-11-22",0,11,13,32
0.2985,0.94,0.48,0,3,1,4,2,"2011-11-23",0,11,1,13
0.3582,0.88,0.52,0,3,1,4,3,"2011-11-23",0,11,4,10
0.194,0.94,0.46,0,3,1,4,2,"2011-11-23",0,11,5,23
0.4179,0.72,0.5,0,3,1,4,2,"2011-11-23",0,11,11,122
0.4478,0.61,0.34,0,3,1,4,1,"2011-11-23",0,11,22,63
0.4179,0.57,0.32,1,4,0,4,1,"2011-11-24",0,11,1,28
0,0.57,0.36,1,4,0,4,1,"2011-11-24",0,11,10,102
0.1045,0.33,0.48,1,4,0,4,1,"2011-11-24",0,11,17,79
0.1045,0.54,0.4,1,4,0,4,1,"2011-11-24",0,11,19,34
0.1642,0.71,0.36,0,5,1,4,1,"2011-11-25",0,11,10,146
0.1045,0.51,0.46,0,5,1,4,1,"2011-11-25",0,11,12,273
0.194,0.36,0.52,0,5,1,4,1,"2011-11-25",0,11,15,312
0.0896,0.58,0.4,0,5,1,4,1,"2011-11-25",0,11,20,97
0,0.81,0.3,0,6,0,4,1,"2011-11-26",0,11,3,18
0.1045,0.75,0.3,0,6,0,4,1,"2011-11-26",0,11,5,8
0,0.51,0.44,0,6,0,4,1,"2011-11-26",0,11,12,311
0,0.76,0.38,0,6,0,4,2,"2011-11-26",0,11,22,71
0,0.81,0.36,0,6,0,4,1,"2011-11-26",0,11,23,71
0,0.81,0.34,0,0,0,4,1,"2011-11-27",0,11,2,38
0.2985,0.82,0.4,0,0,0,4,1,"2011-11-27",0,11,8,48
0.2836,0.43,0.62,0,0,0,4,1,"2011-11-27",0,11,15,319
0.1642,0.6,0.58,0,1,1,4,1,"2011-11-28",0,11,15,154
0.0896,0.83,0.52,0,2,1,4,1,"2011-11-29",0,11,1,18
0.2836,0.83,0.52,0,2,1,4,1,"2011-11-29",0,11,6,96
0.4179,0.73,0.56,0,2,1,4,3,"2011-11-29",0,11,9,206
0.194,0.94,0.4,0,2,1,4,3,"2011-11-29",0,11,14,39
0.3284,0.87,0.4,0,2,1,4,3,"2011-11-29",0,11,15,65
0.2239,0.87,0.4,0,2,1,4,3,"2011-11-29",0,11,16,155
0.2537,0.87,0.38,0,2,1,4,2,"2011-11-29",0,11,21,130
0.1642,0.7,0.32,0,3,1,4,1,"2011-11-30",0,11,2,9
0.1642,0.7,0.32,0,3,1,4,1,"2011-11-30",0,11,3,3
0.194,0.81,0.28,0,3,1,4,1,"2011-11-30",0,11,8,484
0.2985,0.54,0.38,0,3,1,4,1,"2011-11-30",0,11,11,124
0.2836,0.52,0.28,0,3,1,4,1,"2011-11-30",0,11,23,53
0.194,0.4,0.4,0,4,1,4,1,"2011-12-01",0,12,16,205
0.1343,0.46,0.36,0,4,1,4,1,"2011-12-01",0,12,17,425
0.1642,0.66,0.34,0,5,1,4,1,"2011-12-02",0,12,11,163
0.1045,0.44,0.42,0,5,1,4,1,"2011-12-02",0,12,14,175
0.0896,0.41,0.42,0,5,1,4,1,"2011-12-02",0,12,16,279
0,0.38,0.42,0,5,1,4,1,"2011-12-02",0,12,17,414
0.2537,0.53,0.34,0,5,1,4,1,"2011-12-02",0,12,19,265
0.1045,0.65,0.24,0,6,0,4,1,"2011-12-03",0,12,6,15
0,0.46,0.38,0,6,0,4,1,"2011-12-03",0,12,16,308
0.0896,0.61,0.3,0,6,0,4,2,"2011-12-03",0,12,21,117
0,0.81,0.26,0,0,0,4,1,"2011-12-04",0,12,5,8
0.1343,0.62,0.42,0,0,0,4,1,"2011-12-04",0,12,14,326
0.1045,0.87,0.34,0,0,0,4,1,"2011-12-04",0,12,23,51
0,0.9,0.32,0,1,1,4,1,"2011-12-05",0,12,7,290
0.194,0.87,0.46,0,2,1,4,2,"2011-12-06",0,12,3,6
0.2836,0.94,0.44,0,2,1,4,2,"2011-12-06",0,12,6,93
0.2239,1,0.48,0,2,1,4,3,"2011-12-06",0,12,14,80
0.194,1,0.44,0,2,1,4,2,"2011-12-06",0,12,21,119
0.1642,1,0.46,0,2,1,4,3,"2011-12-06",0,12,23,58
0.194,1,0.44,0,3,1,4,1,"2011-12-07",0,12,0,41
0,1,0.44,0,3,1,4,3,"2011-12-07",0,12,8,93
0.4478,0.93,0.24,0,3,1,4,3,"2011-12-07",0,12,22,17
0.2239,0.65,0.28,0,4,1,4,1,"2011-12-08",0,12,2,8
0.2537,0.52,0.28,0,4,1,4,1,"2011-12-08",0,12,11,108
0.1045,0.6,0.26,0,4,1,4,1,"2011-12-08",0,12,20,179
0,0.8,0.22,0,5,1,4,1,"2011-12-09",0,12,4,7
0.0896,0.75,0.22,0,5,1,4,1,"2011-12-09",0,12,7,202
0.1642,0.7,0.3,0,5,1,4,2,"2011-12-09",0,12,10,127
0.194,0.5,0.38,0,5,1,4,1,"2011-12-09",0,12,13,171
0,0.81,0.28,0,5,1,4,1,"2011-12-09",0,12,23,99
0.1045,0.65,0.26,0,6,0,4,2,"2011-12-10",0,12,4,8
0.1045,0.65,0.24,0,6,0,4,1,"2011-12-10",0,12,6,16
0.1343,0.65,0.26,0,6,0,4,1,"2011-12-10",0,12,8,79
0.3582,0.34,0.34,0,6,0,4,1,"2011-12-10",0,12,15,304
0.2239,0.35,0.24,0,6,0,4,1,"2011-12-10",0,12,20,128
0.2239,0.51,0.2,0,0,0,4,1,"2011-12-11",0,12,0,76
0.2537,0.55,0.18,0,0,0,4,1,"2011-12-11",0,12,2,60
0.1343,0.59,0.16,0,0,0,4,1,"2011-12-11",0,12,3,23
0.1642,0.59,0.16,0,0,0,4,1,"2011-12-11",0,12,4,9
0.1045,0.59,0.18,0,0,0,4,1,"2011-12-11",0,12,5,7
0,0.59,0.16,0,0,0,4,1,"2011-12-11",0,12,6,16
0.1045,0.55,0.22,0,0,0,4,1,"2011-12-11",0,12,20,73
0,0.8,0.16,0,1,1,4,1,"2011-12-12",0,12,5,24
0.1343,0.86,0.14,0,1,1,4,1,"2011-12-12",0,12,7,237
0.1045,0.69,0.2,0,2,1,4,1,"2011-12-13",0,12,8,404
0.2537,0.37,0.4,0,2,1,4,1,"2011-12-13",0,12,14,137
0.2537,0.37,0.38,0,2,1,4,1,"2011-12-13",0,12,16,209
0.2239,0.42,0.34,0,2,1,4,1,"2011-12-13",0,12,18,386
0,0.7,0.26,0,2,1,4,1,"2011-12-13",0,12,23,61
0,0.75,0.26,0,3,1,4,1,"2011-12-14",0,12,0,22
0.0896,0.57,0.36,0,3,1,4,2,"2011-12-14",0,12,12,148
0.0896,0.54,0.38,0,3,1,4,2,"2011-12-14",0,12,14,151
0.1642,0.7,0.32,0,4,1,4,2,"2011-12-15",0,12,1,24
0.2239,0.7,0.32,0,4,1,4,2,"2011-12-15",0,12,4,14
0.2239,0.66,0.34,0,4,1,4,2,"2011-12-15",0,12,8,461
0.2836,0.62,0.36,0,4,1,4,2,"2011-12-15",0,12,9,283
0.3284,0.72,0.5,0,5,1,4,1,"2011-12-16",0,12,0,78
0.1343,0.82,0.46,0,5,1,4,1,"2011-12-16",0,12,3,10
0.194,0.59,0.5,0,5,1,4,2,"2011-12-16",0,12,4,7
0.3582,0.39,0.34,0,5,1,4,2,"2011-12-16",0,12,13,138
0.2985,0.45,0.32,0,5,1,4,2,"2011-12-16",0,12,15,161
0.1343,0.49,0.3,0,5,1,4,2,"2011-12-16",0,12,23,81
0.3284,0.45,0.28,0,6,0,4,2,"2011-12-17",0,12,11,209
0.1045,0.69,0.2,0,0,0,4,1,"2011-12-18",0,12,1,51
0.1343,0.59,0.2,0,0,0,4,1,"2011-12-18",0,12,6,7
0.2836,0.45,0.32,0,0,0,4,1,"2011-12-18",0,12,15,211
0,0.64,0.22,0,0,0,4,1,"2011-12-18",0,12,21,94
0.0896,0.8,0.18,0,1,1,4,1,"2011-12-19",0,12,2,9
0.0896,0.54,0.42,0,2,1,4,2,"2011-12-20",0,12,8,436
0,0.66,0.36,0,2,1,4,2,"2011-12-20",0,12,9,265
0.1343,0.54,0.44,0,2,1,4,2,"2011-12-20",0,12,12,181
0,0.66,0.36,0,2,1,4,2,"2011-12-20",0,12,22,113
0.1343,0.71,0.34,0,3,1,1,2,"2011-12-21",0,12,0,25
0.2985,0.94,0.44,0,3,1,1,3,"2011-12-21",0,12,13,61
0.3582,0.88,0.48,0,3,1,1,2,"2011-12-21",0,12,14,57
0.2537,0.88,0.5,0,3,1,1,1,"2011-12-21",0,12,22,108
0.1642,0.67,0.44,0,4,1,1,1,"2011-12-22",0,12,3,11
0,0.82,0.38,0,4,1,1,1,"2011-12-22",0,12,5,22
0,0.87,0.36,0,4,1,1,2,"2011-12-22",0,12,8,345
0.0896,0.82,0.4,0,4,1,1,2,"2011-12-22",0,12,10,144
0.1642,0.67,0.44,0,4,1,1,2,"2011-12-22",0,12,17,357
0,0.71,0.42,0,4,1,1,3,"2011-12-22",0,12,20,37
0,0.71,0.42,0,4,1,1,3,"2011-12-22",0,12,21,18
0.1343,0.94,0.38,0,5,1,1,3,"2011-12-23",0,12,2,16
0.194,0.93,0.36,0,5,1,1,1,"2011-12-23",0,12,5,15
0.2239,0.82,0.38,0,5,1,1,1,"2011-12-23",0,12,7,97
0.3582,0.62,0.4,0,5,1,1,1,"2011-12-23",0,12,10,108
0.2537,0.5,0.36,0,5,1,1,1,"2011-12-23",0,12,18,100
0,0.66,0.32,0,6,0,1,2,"2011-12-24",0,12,1,22
0.3582,0.7,0.3,0,6,0,1,1,"2011-12-24",0,12,7,14
0.2985,0.39,0.34,0,6,0,1,1,"2011-12-24",0,12,13,122
0.2985,0.39,0.34,0,6,0,1,1,"2011-12-24",0,12,14,90
0.1642,0.87,0.24,0,0,0,1,1,"2011-12-25",0,12,9,31
0.2985,0.75,0.3,0,0,0,1,1,"2011-12-25",0,12,12,68
0.0896,0.65,0.3,1,1,0,1,1,"2011-12-26",0,12,19,68
0.0896,0.56,0.3,1,1,0,1,1,"2011-12-26",0,12,20,56
0.1045,0.7,0.26,1,1,0,1,1,"2011-12-26",0,12,23,32
0.1343,0.7,0.26,0,2,1,1,1,"2011-12-27",0,12,2,5
0.1642,0.65,0.3,0,2,1,1,2,"2011-12-27",0,12,8,168
0.5522,0.46,0.34,0,3,1,1,1,"2011-12-28",0,12,12,141
0.1343,0.44,0.22,0,3,1,1,1,"2011-12-28",0,12,21,78
0.194,0.55,0.2,0,4,1,1,1,"2011-12-29",0,12,3,6
0.1045,0.52,0.28,0,4,1,1,2,"2011-12-29",0,12,13,137
0.1343,0.56,0.3,0,4,1,1,1,"2011-12-29",0,12,18,214
0.0896,0.7,0.24,0,5,1,1,1,"2011-12-30",0,12,4,6
0.2537,0.65,0.3,0,5,1,1,1,"2011-12-30",0,12,10,123
0.4179,0.49,0.34,0,5,1,1,2,"2011-12-30",0,12,19,115
0.1045,0.66,0.34,0,5,1,1,2,"2011-12-30",0,12,20,97
0.1642,0.76,0.4,0,6,0,1,1,"2011-12-31",0,12,10,130
0.2985,0.39,0.52,0,6,0,1,1,"2011-12-31",0,12,12,279
0.3284,0.51,0.46,0,6,0,1,1,"2011-12-31",0,12,14,304
0.4925,0.47,0.46,0,6,0,1,1,"2011-12-31",0,12,15,253
0.1343,0.62,0.38,0,6,0,1,1,"2011-12-31",0,12,22,40
0,0.66,0.36,0,0,0,1,1,"2012-01-01",1,1,0,49
0,0.81,0.3,0,0,0,1,1,"2012-01-01",1,1,3,54
0.2836,0.58,0.42,0,0,0,1,1,"2012-01-01",1,1,13,230
0.1642,0.48,0.48,0,0,0,1,2,"2012-01-01",1,1,17,114
0.4179,0.43,0.36,1,1,0,1,1,"2012-01-02",1,1,1,14
0.2836,0.44,0.22,1,1,0,1,2,"2012-01-02",1,1,22,46
0.2537,0.44,0.22,1,1,0,1,1,"2012-01-02",1,1,23,35
0.4179,0.37,0.16,0,2,1,1,1,"2012-01-03",1,1,15,77
0,0.45,0.06,0,3,1,1,1,"2012-01-04",1,1,10,68
0.3284,0.37,0.18,0,3,1,1,2,"2012-01-04",1,1,15,94
0.2836,0.4,0.18,0,3,1,1,2,"2012-01-04",1,1,16,137
0.1045,0.44,0.2,0,3,1,1,2,"2012-01-04",1,1,23,37
0,0.49,0.3,0,4,1,1,1,"2012-01-05",1,1,11,88
0.2537,0.49,0.3,0,4,1,1,1,"2012-01-05",1,1,12,121
0.1343,0.7,0.24,0,5,1,1,1,"2012-01-06",1,1,8,449
0.2836,0.43,0.4,0,5,1,1,1,"2012-01-06",1,1,13,208
0.194,0.36,0.46,0,5,1,1,1,"2012-01-06",1,1,14,183
0,0.5,0.36,0,5,1,1,1,"2012-01-06",1,1,23,106
0.1343,0.8,0.22,0,6,0,1,1,"2012-01-07",1,1,9,133
0.2836,0.42,0.5,0,6,0,1,1,"2012-01-07",1,1,14,513
0.1343,0.43,0.54,0,6,0,1,2,"2012-01-07",1,1,17,324
0.2836,0.37,0.36,0,0,0,1,1,"2012-01-08",1,1,2,69
0,0.52,0.3,0,0,0,1,2,"2012-01-08",1,1,6,7
0.2836,0.37,0.4,0,0,0,1,1,"2012-01-08",1,1,15,337
0.2239,0.4,0.38,0,0,0,1,1,"2012-01-08",1,1,17,222
0.2239,0.46,0.34,0,0,0,1,1,"2012-01-08",1,1,18,187
0.1343,0.6,0.24,0,1,1,1,1,"2012-01-09",1,1,1,6
0.0896,0.56,0.26,0,1,1,1,2,"2012-01-09",1,1,11,92
0.0896,0.86,0.2,0,1,1,1,4,"2012-01-09",1,1,18,165
0.0896,0.86,0.2,0,1,1,1,2,"2012-01-09",1,1,20,138
0,0.93,0.2,0,1,1,1,2,"2012-01-09",1,1,21,85
0.2239,0.47,0.4,0,2,1,1,1,"2012-01-10",1,1,5,25
0.0896,0.87,0.24,0,3,1,1,1,"2012-01-11",1,1,1,10
0.0896,0.87,0.34,0,3,1,1,2,"2012-01-11",1,1,15,83
0.2537,0.93,0.36,0,4,1,1,3,"2012-01-12",1,1,2,7
0.2836,0.87,0.34,0,4,1,1,2,"2012-01-12",1,1,7,225
0.1343,0.67,0.44,0,4,1,1,1,"2012-01-12",1,1,21,177
0.2985,0.76,0.38,0,4,1,1,1,"2012-01-12",1,1,22,138
0.3284,0.76,0.4,0,4,1,1,1,"2012-01-12",1,1,23,68
0.2239,0.6,0.26,0,5,1,1,1,"2012-01-13",1,1,7,182
0.5224,0.33,0.26,0,5,1,1,1,"2012-01-13",1,1,13,154
0.5821,0.33,0.26,0,5,1,1,1,"2012-01-13",1,1,15,146
0.1642,0.41,0.24,0,5,1,1,1,"2012-01-13",1,1,20,137
0.2836,0.5,0.14,0,0,0,1,2,"2012-01-15",1,1,6,15
0.2836,0.34,0.2,0,0,0,1,1,"2012-01-15",1,1,13,229
0.3582,0.32,0.2,0,0,0,1,1,"2012-01-15",1,1,14,191
0,0.46,0.14,1,1,0,1,1,"2012-01-16",1,1,2,19
0.1045,0.58,0.12,1,1,0,1,1,"2012-01-16",1,1,4,14
0.0896,0.54,0.12,1,1,0,1,1,"2012-01-16",1,1,5,9
0.1642,0.58,0.1,1,1,0,1,1,"2012-01-16",1,1,9,97
0.3582,0.44,0.26,1,1,0,1,1,"2012-01-16",1,1,16,184
0.2537,0.75,0.28,0,2,1,1,3,"2012-01-17",1,1,2,15
0.2836,0.87,0.32,0,2,1,1,2,"2012-01-17",1,1,12,90
0.4925,0.62,0.44,0,2,1,1,1,"2012-01-17",1,1,14,136
0.4478,0.63,0.46,0,2,1,1,1,"2012-01-17",1,1,17,467
0.5224,0.46,0.34,0,3,1,1,1,"2012-01-18",1,1,4,5
0.4179,0.52,0.3,0,3,1,1,1,"2012-01-18",1,1,8,492
0.3582,0.32,0.24,0,3,1,1,1,"2012-01-18",1,1,18,361
0.1045,0.54,0.12,0,4,1,1,1,"2012-01-19",1,1,4,3
0.2537,0.55,0.12,0,4,1,1,1,"2012-01-19",1,1,5,22
0.1642,0.55,0.16,0,4,1,1,1,"2012-01-19",1,1,11,99
0.194,0.51,0.2,0,4,1,1,1,"2012-01-19",1,1,12,112
0.2985,0.32,0.22,0,5,1,1,1,"2012-01-20",1,1,13,158
0.2985,0.35,0.22,0,5,1,1,2,"2012-01-20",1,1,14,118
0.0896,0.34,0.2,0,5,1,1,2,"2012-01-20",1,1,18,302
0.0896,0.34,0.2,0,5,1,1,2,"2012-01-20",1,1,20,147
0.194,0.86,0.14,0,6,0,1,4,"2012-01-21",1,1,1,27
0.1642,0.93,0.16,0,6,0,1,3,"2012-01-21",1,1,6,4
0.2537,0.93,0.16,0,6,0,1,3,"2012-01-21",1,1,10,48
0.2836,0.69,0.18,0,0,0,1,2,"2012-01-22",1,1,3,23
0.2239,0.74,0.16,0,0,0,1,2,"2012-01-22",1,1,6,8
0.2239,0.8,0.16,0,0,0,1,2,"2012-01-22",1,1,12,188
0,0.86,0.18,0,1,1,1,2,"2012-01-23",1,1,3,6
0.1642,0.93,0.24,0,1,1,1,2,"2012-01-23",1,1,16,128
